市町村コード,都道府県名,市町村名,地域,年度,区分,施設名,利用者数（人）,補足,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2016(平成28）,サッカー場,仙北健康広場サッカー場,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2017(平成29）,サッカー場,仙北健康広場サッカー場,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2018(平成30）,サッカー場,仙北健康広場サッカー場,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2019(令和1）,サッカー場,仙北健康広場サッカー場,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2006(平成18）,武道館,第1武道館,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2007(平成19）,武道館,第1武道館,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2008(平成20）,武道館,第1武道館,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2009(平成21）,武道館,第1武道館,"3,973",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2010(平成22）,武道館,第1武道館,"5,194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2011(平成23）,武道館,第1武道館,"5,807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2012(平成24）,武道館,第1武道館,"5,453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2013(平成25）,武道館,第1武道館,"5,257",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2014(平成26）,武道館,第1武道館,"3,838",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2015(平成27）,武道館,第1武道館,"5,026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2016(平成28）,武道館,第1武道館,"5,088",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2017(平成29）,武道館,第1武道館,"5,023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2018(平成30）,武道館,第1武道館,"5,608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2019(令和1）,武道館,第1武道館,"3,591",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2006(平成18）,武道館,第2武道館,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2007(平成19）,武道館,第2武道館,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2008(平成20）,武道館,第2武道館,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2009(平成21）,武道館,第2武道館,"3,840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2010(平成22）,武道館,第2武道館,"7,898",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2011(平成23）,武道館,第2武道館,"6,769",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2012(平成24）,武道館,第2武道館,"4,747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2013(平成25）,武道館,第2武道館,"3,515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2014(平成26）,武道館,第2武道館,"3,694",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2015(平成27）,武道館,第2武道館,"3,944",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2016(平成28）,武道館,第2武道館,"2,865",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2017(平成29）,武道館,第2武道館,"2,184",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2018(平成30）,武道館,第2武道館,"2,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2019(令和1）,武道館,第2武道館,"3,255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2009(平成21）,トレーニングルーム,ふれあい体育館トレーニングルーム,-,H21年11月竣工・供用開始,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2010(平成22）,トレーニングルーム,ふれあい体育館トレーニングルーム,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2011(平成23）,トレーニングルーム,ふれあい体育館トレーニングルーム,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2012(平成24）,トレーニングルーム,ふれあい体育館トレーニングルーム,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2013(平成25）,トレーニングルーム,ふれあい体育館トレーニングルーム,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2014(平成26）,トレーニングルーム,ふれあい体育館トレーニングルーム,"1,601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2015(平成27）,トレーニングルーム,ふれあい体育館トレーニングルーム,"1,578",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2016(平成28）,トレーニングルーム,ふれあい体育館トレーニングルーム,"2,710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2017(平成29）,トレーニングルーム,ふれあい体育館トレーニングルーム,"2,105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2018(平成30）,トレーニングルーム,ふれあい体育館トレーニングルーム,"1,839",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,仙北地域,2019(令和1）,トレーニングルーム,ふれあい体育館トレーニングルーム,"2,001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2006(平成18）,野球場,太田球場,"8,598",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2007(平成19）,野球場,太田球場,"12,570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2008(平成20）,野球場,太田球場,"7,608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2009(平成21）,野球場,太田球場,"9,676",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2010(平成22）,野球場,太田球場,"9,547",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2011(平成23）,野球場,太田球場,"10,691",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2012(平成24）,野球場,太田球場,"11,549",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2013(平成25）,野球場,太田球場,"8,655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2014(平成26）,野球場,太田球場,"15,227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2015(平成27）,野球場,太田球場,"11,517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2016(平成28）,野球場,太田球場,"11,078",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2017(平成29）,野球場,太田球場,"7,808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2018(平成30）,野球場,太田球場,"7,932",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2019(令和1）,野球場,太田球場,"8,515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2006(平成18）,野球場,サブグラウンド,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2007(平成19）,野球場,サブグラウンド,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2008(平成20）,野球場,サブグラウンド,-,データなし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2009(平成21）,野球場,サブグラウンド,"1,579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2010(平成22）,野球場,サブグラウンド,"2,244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2011(平成23）,野球場,サブグラウンド,"1,288",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2012(平成24）,野球場,サブグラウンド,"2,260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2013(平成25）,野球場,サブグラウンド,"2,761",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2014(平成26）,野球場,サブグラウンド,"3,829",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2015(平成27）,野球場,サブグラウンド,"4,313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2016(平成28）,野球場,サブグラウンド,"2,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2017(平成29）,野球場,サブグラウンド,"2,601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2018(平成30）,野球場,サブグラウンド,"2,858",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2019(令和1）,野球場,サブグラウンド,"3,388",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2006(平成18）,体育館,太田体育館,"14,693",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2007(平成19）,体育館,太田体育館,"11,851",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2008(平成20）,体育館,太田体育館,"13,042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2009(平成21）,体育館,太田体育館,"13,482",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2010(平成22）,体育館,太田体育館,"25,377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2011(平成23）,体育館,太田体育館,"14,386",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2012(平成24）,体育館,太田体育館,"13,338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2013(平成25）,体育館,太田体育館,"14,798",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2014(平成26）,体育館,太田体育館,"12,208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2015(平成27）,体育館,太田体育館,"15,128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2016(平成28）,体育館,太田体育館,"14,371",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2017(平成29）,体育館,太田体育館,"15,173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2018(平成30）,体育館,太田体育館,"15,094",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2019(令和1）,体育館,太田体育館,"13,919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2006(平成18）,体育館,太田トレーニングセンター,"6,883",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2007(平成19）,体育館,太田トレーニングセンター,"6,699",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2008(平成20）,体育館,太田トレーニングセンター,"7,265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2009(平成21）,体育館,太田トレーニングセンター,"5,614",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2010(平成22）,体育館,太田トレーニングセンター,"8,854",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2011(平成23）,体育館,太田トレーニングセンター,"5,660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2012(平成24）,体育館,太田トレーニングセンター,"4,848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2013(平成25）,体育館,太田トレーニングセンター,"5,611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2014(平成26）,体育館,太田トレーニングセンター,"5,686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2015(平成27）,体育館,太田トレーニングセンター,"6,575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2016(平成28）,体育館,太田トレーニングセンター,"4,816",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2017(平成29）,体育館,太田トレーニングセンター,"4,444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2018(平成30）,体育館,太田トレーニングセンター,"5,061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2019(令和1）,体育館,太田トレーニングセンター,"35,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2006(平成18）,テニスコート,太田テニスコート,"7,637",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2007(平成19）,テニスコート,太田テニスコート,"9,461",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2008(平成20）,テニスコート,太田テニスコート,"11,655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2009(平成21）,テニスコート,太田テニスコート,"11,111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2010(平成22）,テニスコート,太田テニスコート,"13,949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2011(平成23）,テニスコート,太田テニスコート,"12,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2012(平成24）,テニスコート,太田テニスコート,"11,445",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2013(平成25）,テニスコート,太田テニスコート,"11,354",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2014(平成26）,テニスコート,太田テニスコート,"12,173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2015(平成27）,テニスコート,太田テニスコート,"11,951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2016(平成28）,テニスコート,太田テニスコート,"10,879",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2017(平成29）,テニスコート,太田テニスコート,"11,664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2018(平成30）,テニスコート,太田テニスコート,"10,803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2019(令和1）,テニスコート,太田テニスコート,"10,940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2006(平成18）,スキー場,大台スキー場,"15,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2007(平成19）,スキー場,大台スキー場,"28,568",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2008(平成20）,スキー場,大台スキー場,"22,876",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2009(平成21）,スキー場,大台スキー場,"24,262",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2010(平成22）,スキー場,大台スキー場,"21,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2011(平成23）,スキー場,大台スキー場,"22,047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2012(平成24）,スキー場,大台スキー場,"21,786",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2013(平成25）,スキー場,大台スキー場,"21,635",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2014(平成26）,スキー場,大台スキー場,"23,628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2015(平成27）,スキー場,大台スキー場,"18,560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2016(平成28）,スキー場,大台スキー場,"18,091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2017(平成29）,スキー場,大台スキー場,"20,990",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2018(平成30）,スキー場,大台スキー場,"21,705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2019(令和1）,スキー場,大台スキー場,"2,017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2006(平成18）,屋内多目的運動場,交流プラザ,"14,098",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2007(平成19）,屋内多目的運動場,交流プラザ,"13,764",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2008(平成20）,屋内多目的運動場,交流プラザ,"14,996",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2009(平成21）,屋内多目的運動場,交流プラザ,"12,098",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2010(平成22）,屋内多目的運動場,交流プラザ,"17,130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2011(平成23）,屋内多目的運動場,交流プラザ,"15,096",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2012(平成24）,屋内多目的運動場,交流プラザ,"16,350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2013(平成25）,屋内多目的運動場,交流プラザ,"15,408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2014(平成26）,屋内多目的運動場,交流プラザ,"14,282",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2015(平成27）,屋内多目的運動場,交流プラザ,"13,099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2016(平成28）,屋内多目的運動場,交流プラザ,"16,411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2017(平成29）,屋内多目的運動場,交流プラザ,"15,176",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2018(平成30）,屋内多目的運動場,交流プラザ,"14,337",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2019(令和1）,屋内多目的運動場,交流プラザ,"11,280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2006(平成18）,ゲートボール場,多目的運動広場,"1,927",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2007(平成19）,ゲートボール場,多目的運動広場,"1,520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2008(平成20）,ゲートボール場,多目的運動広場,"1,290",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2009(平成21）,ゲートボール場,多目的運動広場,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2010(平成22）,ゲートボール場,多目的運動広場,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2011(平成23）,ゲートボール場,多目的運動広場,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2012(平成24）,ゲートボール場,多目的運動広場,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2013(平成25）,ゲートボール場,多目的運動広場,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05212,秋田県,大仙市,太田地域,2014(平成26）,ゲートボール場,多目的運動広場,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
